"Vote","Occupation_Satisfaction","Avg_monthly_expense_when_under_age_21","AVG_lottary_expanses","Most_Important_Issue","Avg_Satisfaction_with_previous_vote","Looking_at_poles_results","Garden_sqr_meter_per_person_in_residancy_area","Married","Gender","Voting_Time","Financial_balance_score_(0-1)","%Of_Household_Income","Avg_government_satisfaction","Avg_education_importance","Avg_environmental_importance","Avg_Residancy_Altitude","Yearly_ExpensesK","%Time_invested_in_work","Yearly_IncomeK","Avg_monthly_expense_on_pets_or_plants","Avg_monthly_household_cost","Will_vote_only_large_party","Phone_minutes_10_years","Avg_size_per_room","Weighted_education_rank","%_satisfaction_financial_policy","Avg_monthly_income_all_years","Last_school_grades","Age_group","Number_of_differnt_parties_voted_for","Political_interest_Total_Score","Number_of_valued_Kneset_members","Main_transportation","Occupation","Overall_happiness_score","Num_of_kids_born_last_10_years","Financial_agenda_matters"
"Oranges",9,117.22965149592,14402.4204218364,"Other",39.0765504986399,"No",368.56939105558,"Yes","Male","After_16:00",0.740744718583301,0.211185208521783,7.59047105442733,2.20841695321724,0.794690325856209,6.2584682716988,3101,71.8721469398588,353.63885589263,4392.97162234106,44698.6971570295,"Maybe",135843.396023081,18.8052879768599,205.383029563996,51.9690696615726,NA,50,"Below_30",3,575.608192836626,11,"Car","Industry_or_other",440.952566855401,0,"Yes"
"Reds",2,46.5429934681522,6597.12732373488,"Other",15.5143311560507,"No",425.227955841457,"Yes","Female","After_16:00",0.16032689018175,0.189663687720895,3.7750549078919,1.25670009292662,0.442263570148498,3.15494568087161,5360,43.6316291801631,416.689715336081,5085.65898908673,51297.8839535845,"Maybe",180818.814429104,20.4129790901789,116.795247346814,73.8873005378991,266.208802375657,NA,"45_and_up",0,650.887701938646,8,"Motorcycle_or_truck","Services_or_Retail",466.688325104055,1,"Yes"
"Purples",7,168.504311879332,26021.4709558923,"Social",56.1681039597775,"No",463.27842888424,"Yes","Female","By_16:00",0.93902769475244,0.287997451843694,9.34201960684732,3.7263550888747,9.77319162106141,7.62725012842566,5954,84.2387793818489,452.231995950335,5537.24828074307,53969.6759940122,"No",214626.902669449,NA,91.5257809001558,72.5409572478384,3221.02400639615,70,"Below_30",1,668.888444177494,11,"Motorcycle_or_truck","Public_Sector",431.103609867536,0,"Yes"
"Greens",5,254.41179295353,24531.2970516533,"Social",84.8039309845101,"No",289.270753924533,"Yes","Female","After_16:00",0.697592722950503,0.60239716572687,2.16849917313084,2.01180852251127,6.30354474997148,6.0825355257839,6680,10.6386054540053,505.25080727566,3903.20915379665,59757.802815574,"No",83677.5690760674,22.4777847501852,246.076897607037,29.7852395568043,7286.51064141006,70,"Below_30",2,797.134006653681,9,"Foot_or_bicycle","Hightech",626.962409426268,1,"Yes"
"Whites",1,643.852398039507,113559.647049835,"Social",214.617466013169,"No",529.125840311928,"No","Female","After_16:00",0.365416939137504,0.0519203774165362,8.91949070151895,0.0401021004654467,0.436650500632823,1.09318157657981,7436,95.7990392809734,405.311741390342,6101.88188589996,51601.5081196242,"No",279974.154885804,20.1323555847383,114.458780642893,30.9141524368897,46285.2741839269,70,"45_and_up",1,639.028575697589,8,"Public_or_other","Student_or_Unemployed",442.670848830176,2,"No"
"Purples",8,129.875620903744,20048.9306860702,"Healthcare",43.2918736345814,"No",463.110718083016,"Yes","Male","By_16:00",0.666808555368334,0.572193081490695,0.13769804732874,9.75141399540007,3.08040307834744,1.67535834945738,8286,92.5169942434877,446.256437781349,5523.62005639285,56806.3589372895,"No",214471.537203366,21.1247825499187,99.6304853263919,76.5236298320815,1927.47819642715,80,"45_and_up",1,735.614946406522,13,"Motorcycle_or_truck","Hightech",575.346161190014,0,"No"
"Reds",7,757.453991446045,133376.750370239,"Foreign_Affairs",252.484663815348,"No",528.256838869954,"No","Female","By_16:00",0.777911456068978,0.487244935706258,9.74323994014412,6.2884685001336,2.86192230181769,7.90130171924829,5315,34.9511697888374,426.324173044255,6135.21673478805,53694.3713238004,"Maybe",279055.287812876,NA,87.9228467849324,66.5181798161939,64010.9901257648,40,"Below_30",0,667.127683528363,10,"Foot_or_bicycle","Student_or_Unemployed",461.220487803077,1,"Yes"
"Browns",7,224.987836270057,35358.0276384326,"Financial",74.9959454233522,"No",471.465856438458,"Yes","Male","After_16:00",0.630518508842215,0.502382978564128,9.7590548475273,4.55323573434725,3.26622027205303,1.80792453465983,6802,27.0127952331677,463.351294719167,5641.36115382291,55704.2102239734,"No",222280.053787249,21.5255962686093,60.1437633901863,50.2636078512296,5709.38777536577,60,"45_and_up",2,695.05812234732,5,"Public_or_other","Public_Sector",461.790742912448,0,"No"
"Blues",9,1145.86376344355,37144.3956469706,"Social",381.954587814517,"Yes",97.2481986916425,"Yes","Male","After_16:00",0.135387019952759,0.524956597015262,NA,9.78673075325787,3.7654622993432,4.21358734834939,3913,30.886351200752,644.052059596742,2260.58610610991,66023.5621871559,"Yes",9457.21214876917,25.3781807779191,431.724112563454,48.2021381380036,146281.261740372,70,"30-45",3,868.63641354229,10,"Foot_or_bicycle","Services_or_Retail",558.529480072115,1,"Yes"
"Purples",5,200.012994315055,28115.4942936469,"Education",66.6709981050185,"No",421.70501556554,"Yes","Male","By_16:00",0.895917071262375,0.302998786326498,2.24774377653375,0.559784295037389,2.38130111712962,5.67875844659284,7029,70.5473652575165,421.531570315196,5060.11329628579,53461.5625881641,"No",177835.120153132,20.5312340183243,120.215973981759,NA,4521.6929864244,100,"Below_30",3,694.810908282278,14,"Car","Hightech",546.523986884096,0,"Yes"
"Greens",4,74.9944006403402,7742.99311979083,"Environment",24.9981335467801,"No",309.742849613194,NA,"Male","After_16:00",0.863739469554275,0.724734536372125,8.67944260127842,0.31224878737703,8.90223161550239,7.670257629361,8533,62.0744916144758,504.874472492077,4107.17744111609,60128.3115218273,"No",95940.6328865015,22.4694119302682,230.058315247264,4.71562591847032,659.904814369431,90,"Below_30",1,799.985772791946,11,"Public_or_other","Industry_or_other",629.248925175515,2,"No"
"Blues",4,1568.76568233874,373100.818794432,"Social",522.921894112912,"Yes",713.492441213161,"No","Female",NA,0.548912193160504,0.666023888858035,6.057571885176,0.0593185611069202,8.8399982592091,7.97040661331266,7762,4.52133005019277,148.388711372316,7431.70183487624,37987.8653123156,"Yes",509071.463668316,12.1814905234259,425.329806030528,68.5671122279018,273980.229236749,70,"45_and_up",2,508.972930050023,13,"Public_or_other","Industry_or_other",608.147691387245,2,"No"
"Greens",10,280.524184583191,29377.462993978,"Social",93.5080615277305,"No",314.170377548313,"Yes","Female","By_16:00",0.611772230826318,0.595280712004751,2.05472968285903,1.30429933546111,1.15569656947628,4.1900179721415,4248,27.5229898048565,492.872304331283,4127.4483841457,59518.1980025776,"No",98703.0261288496,22.2007275631066,233.494917423442,92.7315844921395,8847.26563220156,70,"Below_30",3,795.600312473718,11,"Motorcycle_or_truck","Services_or_Retail",641.196401641464,0,"Yes"
"Purples",6,97.0396952008193,16068.7013266601,"Healthcare",32.3465650669398,"No",496.766852783492,"Yes","Female","By_16:00",0.0441631495486945,0.526514933211729,0.546231942716986,7.92757897172123,1.30273618269712,1.72133602900431,6841,NA,442.902126702355,5853.47278123963,56910.9097494688,"No",246777.306024416,21.0452400010633,87.847645081558,7.97617656644434,1088.64683669671,80,"Below_30",4,731.629971396579,10,"Foot_or_bicycle","Hightech",566.682744172221,2,"No"
"Browns",2,206.931348439743,25452.9761973182,"Financial",68.9771161465809,NA,369.006093893937,"Yes","Female","After_16:00",0.275354276644066,0.90635639289394,3.01958120660856,6.39836330199614,1.42364947125316,0.112579949200153,3106,17.7337782923132,399.729539452409,4489.52001784419,48639.6850133562,"No",136165.497330861,19.993237342972,171.901609849868,61.2190328538418,4836.81966804549,60,"30-45",3,622.488026656705,5,"Public_or_other","Hightech",451.661663520286,0,"No"
"Browns",10,89.8985924354889,14729.3190792088,"Healthcare",29.9661974784963,"No",491.531135699767,"Yes","Female","After_16:00",0.299687156453729,0.851486396975815,1.21366631006822,9.09148002043366,2.59667500387877,8.28075682045892,5488,1.8959361827001,450.428982305345,5816.16932160836,54957.1796048913,"No",241602.857362303,21.2233122369093,64.6153076959191,89.335749601014,937.939188798735,80,"45_and_up",2,684.252930548431,8,"Car","Public_Sector",459.427465807289,0,"Yes"
"Browns",10,569.635871170566,58945.30879058,"Environment",189.878623723522,"No",310.436781321993,"Yes","Female","After_16:00",0.201764952158555,0.0649525551125407,1.53299914905801,0.866163980681449,2.26078250911087,6.95451592793688,7651,99.4294896256179,368.086374058491,3840.54056133691,43970.6252810368,"No",96370.995197559,19.1855772406902,250.872371555134,89.4235311541706,36253.7703708624,90,"30-45",1,563.327720738834,9,"Motorcycle_or_truck","Industry_or_other",402.012611907984,1,"Yes"
"Blues",8,1695.82204184407,41875.3150512166,"Social",565.274013948024,"Yes",74.0796746674205,"Yes",NA,"By_16:00",0.886369285173714,0.27896961173974,1.45341525785625,5.83602553000674,9.99281821073964,2.86078204633668,9916,30.2304222946987,30.0058287683682,800.808404210942,19643.3749312124,"Yes",5487.79819883087,5.47775764052849,663.553413120723,96.977477055043,320109.984858859,70,"45_and_up",3,381.881782062552,9,"Motorcycle_or_truck","Student_or_Unemployed",694.937137408556,1,"No"
"Pinks",2,228.587650776662,53349.9151376058,"Financial",76.1958835922205,"No",700.167943758221,"No","Female","After_16:00",0.765784914372489,0.237427288433537,5.48225369304419,7.70913889398798,8.11751680215821,2.16052835807204,5878,16.3539201021194,666.870776874994,8335.42099133219,77244.497010596,"No",490235.149466615,25.8238412494151,261.477747126815,86.2993598682806,5892.00855999144,60,"30-45",2,930.895706969984,5,"Foot_or_bicycle","Hightech",521.390426813335,0,"No"
"Greens",9,926.976441588347,84160.7000871973,"Social",308.992147196116,"No",272.371647146686,"Yes","Male","By_16:00",0.401951472973451,0.665172300999984,7.22043602028862,0.417035624850541,7.3109932616353,0.360086923465133,8600,68.1667922530323,492.574304192407,3708.86507985167,58566.323718059,"No",74186.3141693989,22.1940150534419,263.107790900418,84.4019419979304,95795.139176062,70,"Below_30",1,786.424938078547,11,"Foot_or_bicycle","Student_or_Unemployed",631.741799181424,0,"Yes"
"Greens",8,965.256838149218,88733.0685154769,"Financial",321.752279383073,"No",275.780699007365,"Yes","Female","By_16:00",0.499596450012177,0.359995765378699,8.88527693692595,2.98614212544635,6.64500685874373,NA,6916,29.9283386440948,510.310211578927,3778.42741323151,60424.5907529016,"No",76054.9939449911,22.5900467369797,269.03763405682,69.9187612393871,103856.281567586,60,"Below_30",1,811.020346049212,10,"Motorcycle_or_truck","Student_or_Unemployed",648.326171454883,2,"Yes"
"Oranges",5,NA,125794.946613025,"Military",260.493702609489,"No",482.909741590209,"Yes","Female","After_16:00",0.19485050952062,0.0574288472998887,1.99512322433293,1.6090495721437,2.85253674024716,9.8714300384745,3865,76.9454212160781,343.396334758151,5515.8900854184,45139.3767647833,"Maybe",233201.818522723,18.5309561209925,180.824662996796,86.4929710747674,68127.4628018106,30,"45_and_up",2,562.960814073915,9,"Public_or_other","Hightech",411.226277265116,1,"Yes"
"Pinks",8,426.613419351016,96354.2796646149,"Social",142.204473117005,"No",677.575589238567,"No","Female","By_16:00",0.048071680823341,0.0681635097134858,2.35152091598138,8.76992749981582,7.03798251226544,2.46327002067119,8667,75.598824233748,659.040839468329,8093.83757132233,75336.496021669,"No",459108.679131991,25.6717907335723,239.035555588886,88.6668311664835,20374.3166476021,70,"Below_30",3,902.077876339853,6,"Foot_or_bicycle","Industry_or_other",482.367123789002,0,"Yes"
"Greens",3,76.8514079651036,6844.75419611257,"Healthcare",25.6171359883679,"No",NA,"Yes","Female","By_16:00",0.637293655890971,0.784758906345814,4.73501416156068,3.36784988641739,1.38283863430843,5.76932928524911,3668,38.5887481737882,NA,3667.61524535278,58239.3843041614,"No",71392.8247781013,22.3122350798164,254.603656843088,28.6956573138013,691.8547922349,80,"45_and_up",1,776.29806666438,11,"Foot_or_bicycle","Industry_or_other",603.052760129406,1,"No"
"Greys",6,173.348768704682,20867.5353296313,"Military",57.7829229015608,"No",NA,"Yes","Male","By_16:00",0.86327655846253,0.918712235055864,1.64305274141952,3.64577624248341,3.16897412994877,4.19400778599083,8198,64.8382902611047,433.381117936661,4478.12944988243,50669.4611971126,"Maybe",130419.731544199,20.8178077120686,169.727963187758,3.70445086155087,3406.64910194927,30,"30-45",5,640.496841291004,8,"Public_or_other","Hightech",428.680326015836,1,"Yes"
"Greys",1,361.680443553715,47450.0303021654,"Military",120.560147851238,"No",NA,"Yes","Male","After_16:00",0.68351667560637,0.964181759627536,0.0336426845751703,6.05819219723344,5.95033876597881,9.32055243989453,3095,89.6355325588956,368.483403781292,4672.76409612555,45986.0215603372,"Maybe",154905.002966596,19.1959215402984,184.33537837943,83.4532574051991,14665.3093977637,30,"45_and_up",4,584.395076881766,7,"Motorcycle_or_truck","Public_Sector",426.804081185947,0,"No"
"Reds",3,424.271671255719,NA,"Other",141.423890418573,"No",433.248093366842,"Yes","Male","By_16:00",0.534292743075639,0.40985399717465,2.86379330791533,1.65724141290411,6.58698475454003,0.202383769210428,4364,43.6611748533323,408.802130508722,5150.08519468586,51453.1977776912,"Maybe",187703.910406004,20.218855816013,113.129963392017,78.3141465624794,20152.1406715431,50,"45_and_up",4,658.720851789254,9,"Public_or_other","Student_or_Unemployed",494.94824998944,0,"No"
"Purples",9,117.495604080919,15637.8415564993,"Education",39.1652013603064,"No",399.278977596376,"Yes","Female","By_16:00",0.454843436833471,0.48816282581538,8.86570530710742,7.75975466705859,9.46253885980695,0.0851877336390316,4420,94.1823959117755,392.408337841624,4777.60645164701,49501.471068476,"No",159423.701950407,19.8092992768958,147.584611521724,44.9830348137766,1583.07819895365,100,"Below_30",2,639.20543273031,13,"Public_or_other","Services_or_Retail",492.220061826421,1,"Yes"
"Blues",4,1083.67562237671,33848.3413954818,"Healthcare",361.225207458902,"Yes",93.7042617639935,"Yes","Female","By_16:00",0.727772842161357,0.518279961543158,7.66172473784536,7.76649198960513,5.44142916798592,5.36560708656907,7117,62.0352027472109,621.979175246474,2181.00096813288,56383.495759852,"Yes",8780.48867273502,24.9395103249136,508.95357204805,63.2573208771646,130854.875711186,80,"45_and_up",2,678.547103249231,14,"Motorcycle_or_truck","Public_Sector",218.790838702011,0,"No"
"Browns",8,377.900804546144,39049.6075419993,"Healthcare",125.966934848715,"No",309.998870647266,"Yes","Male","After_16:00",0.254012900404632,0.58239525440149,2.56157625699416,3.01275683101267,7.52463201526552,2.17850941000506,3193,31.2499644234776,364.743392463035,3829.47549139873,43474.313565763,"No",96099.2998025804,19.098256267603,256.8573683483,90.1038943789899,NA,80,"45_and_up",1,555.461578710082,7,"Motorcycle_or_truck","Public_Sector",392.385276857247,1,"No"
"Greys",5,810.817313983127,97062.9283638114,"Foreign_Affairs",270.272437994376,"No",359.129954515863,"Yes","Male","By_16:00",0.759946492966264,0.552784143714234,1.14579637069255,5.58824789011851,8.41725695179775,5.75309988344088,9210,21.8109517823905,441.292734314506,4473.88501378764,51545.3465902594,"Maybe",128974.324230566,21.0069687083717,163.719924149525,75.842926860787,73327.463177418,40,"Below_30",0,653.43990455919,10,"Public_or_other","Services_or_Retail",440.726896449097,3,"Yes"
"Browns",9,211.74083133874,23812.9378858143,"Environment",70.5802771129133,"No",337.387990808236,"Yes","Male","By_16:00",0.311260895105079,0.972201112890616,8.45915206242353,7.38294272916391,1.0935255466029,3.03890723269433,5580,98.2767862267792,393.135772921155,4160.15145392467,46281.8731035958,"No",113830.656341618,19.82765172483,220.89077903224,45.9041595924646,5062.15579444854,90,"30-45",2,585.287417017762,9,"Foot_or_bicycle","Services_or_Retail",395.452844615798,0,"Yes"
"Greys",10,458.041504039194,61532.6766138168,"Military",152.680501346398,NA,403.01594552806,"Yes","Female","By_16:00",0.1563269875478,0.676214444683865,6.07690408127382,5.06063103908673,8.96564391208813,6.59401898737997,9050,16.6689416626468,425.037952291168,4880.23535986293,51102.335577984,"Maybe",162421.852349876,20.6164485858057,134.120195804894,61.8982399581,NA,30,"45_and_up",1,645.618975978195,8,"Car","Industry_or_other",445.566448726676,1,"No"
"Blues",9,1223.16528136437,160547.548650555,"Environment",407.721760454791,"Yes",393.767427255962,"Yes","Female","After_16:00",0.988214084645733,0.79378148727119,5.22311106091365,9.22200233442709,8.63810380455106,0.11448034318164,8471,73.3751854859293,262.321845961411,4462.31796448244,30486.5266737622,"Yes",155052.786767779,16.1963528598697,458.951174747862,32.6482578413561,166654.755708809,90,"30-45",2,336.482333079951,14,"Public_or_other","Industry_or_other",122.031857978171,3,"No"
"Purples",4,161.490312967823,23754.6286538555,"Healthcare",53.8301043226078,"No",441.288921000268,"Yes","Female","After_16:00",0.196284672711045,0.762126709101722,8.90174242900684,3.56892983661965,3.72343733906746,3.50568390451372,8704,80.7574149919674,397.960698202353,5208.81060640738,49430.7396526183,"No",194735.911797581,19.9489523083883,132.690343345262,67.0998831046745,2961.51023570545,80,"30-45",1,621.684219165308,14,"Motorcycle_or_truck","Public_Sector",438.781397366328,2,"Yes"
"Oranges",3,738.063777598995,122653.59811819,"Other",246.021259199665,"No",498.548777927549,"Yes","Male","After_16:00",0.0885908212512732,0.974734907737002,6.00319866789505,7.2045358386822,5.45267208945006,2.13905385229737,4177,37.450763839297,330.732707297552,5646.95319387059,45872.3519477803,"Maybe",248550.883973052,18.1860580472391,171.025490460981,6.39539591502398,60782.4812373884,50,"Below_30",2,585.305752169418,9,"Foot_or_bicycle","Public_Sector",475.582875617734,0,"Yes"
"Browns",4,147.859286078676,24845.1963783394,"Social",49.2864286928922,"No",504.098126751117,"No","Female","After_16:00",0.000222906703129411,0.353957997867838,6.86119513586164,9.61776150390506,8.93509746296331,8.64523034309968,5964,5.41161245200783,417.651263677351,5876.28379486587,52638.6377987711,"No",254114.921393985,20.4365178951149,90.2325321206128,86.6112046409398,2488.43848199243,70,"45_and_up",0,657.967005415467,7,"Foot_or_bicycle","Hightech",463.342110861479,0,"No"
"Whites",3,770.144312372663,76396.8592099551,"Social",256.714770790888,"No",297.594326086463,"Yes","Female","After_16:00",0.994276544777676,0.96261257538572,6.55352680943906,5.90122176334262,2.78346011182293,6.56411355128512,4436,25.3910443745553,291.598629355185,3559.140519575,40271.9736119995,"No",NA,17.076259231904,290.997177114478,55.8912966400385,66169.1883130089,70,"45_and_up",3,550.567323378634,7,"Motorcycle_or_truck","Industry_or_other",516.738248700642,1,"No"
"Reds",1,479.527822931743,62017.640730702,"Foreign_Affairs",159.842607643914,"No",387.991923085116,"Yes","Female","After_16:00",0.357226746389642,0.678024896420538,3.89816506067291,6.50201675249264,9.3717506621033,0.519684755709022,7817,10.44657304883,398.440754822227,4676.80074049561,49710.0276855053,"Maybe",150537.732379287,19.9609808081223,151.621096420602,80.1348030334339,25719.5018260503,40,"30-45",3,641.719884850259,7,"Car","Public_Sector",488.648026403487,0,"Yes"
"Purples",8,773.420597887898,87426.3084912097,"Social",257.806865962633,"No",339.115516434235,"Yes","Female","After_16:00",0.71343900100328,0.382251380942762,6.57199816312641,9.65955621330068,3.65081422729418,5.3091491246596,3638,61.6709749680012,522.14228185382,4435.43972804999,58031.1345132692,"No",114999.333486458,22.8504328592222,168.179108739288,38.3403762476519,66732.1870034375,70,"Below_30",1,731.987174563635,10,"Car","Industry_or_other",456.295138503546,1,"Yes"
"Purples",2,192.317597860653,24286.478655871,"Environment",64.1058659535509,"No",378.849552917173,"Yes","Female","By_16:00",0.0163706375751644,0.364563423441723,6.02932165609673,1.62292481400073,6.22637289343402,9.01751613244414,6132,80.3517311578616,438.63332627537,4665.76218172247,51772.2893873549,"No",143526.983745542,20.943574820822,146.419981329698,51.398607948795,4183.66791560819,90,"30-45",2,655.289316020709,11,"Car","Services_or_Retail",445.268734162317,4,"Yes"
"Purples",9,713.32423044036,99156.7360132889,"Environment",237.77474348012,"No",417.019631950856,"Yes","Female","After_16:00",0.470849640434608,0.89781957003288,6.87514128629118,2.40308305714279,6.73419695813209,2.16364878229797,6326,75.6316805956885,358.828286078957,4887.85289166647,46917.5596119596,"No",173905.373432427,18.9427634224512,164.576271914054,NA,56784.603380517,90,"30-45",1,606.429224633069,14,"Car","Services_or_Retail",483.563607933845,0,"No"
"Purples",2,704.533204364826,99153.0814807113,"Financial",234.844401454942,"No",422.207558989798,"Yes","Male","After_16:00",0.00344393006525934,0.149542451137677,4.94621928082779,8.7163988687098,6.79079983150586,NA,6713,56.6384623525664,382.550153199898,4987.17589629778,49786.1275122396,"No",178259.222868124,19.558889365194,142.574298402946,48.1989094754681,55396.7372961849,60,"45_and_up",2,647.485171027174,8,"Public_or_other","Public_Sector",NA,0,"No"
"Oranges",9,360.490000529027,42763.3699757849,"Other",120.163333509676,"No",355.877027765226,"Yes","Male","After_16:00",0.401276029879227,0.312365271849558,4.03205679729581,NA,1.04702584445477,0.308183634188026,8790,26.5605991706252,412.72031362803,4384.21090490832,50240.744694943,"Maybe",126648.458891011,20.3155190341775,169.088879859001,27.3002593545243,14569.3900536672,50,"45_and_up",0,649.931857491571,NA,"Motorcycle_or_truck","Public_Sector",485.791744899642,0,"No"
"Whites",10,257.041332617711,24648.154189725,"Environment",85.6804442059037,"No",287.675378181882,"Yes","Male","By_16:00",0.15911610564217,0.315143907209858,1.59552712691948,4.81188434641808,7.43824953446165,8.43586373608559,5586,70.8773917751387,289.513009857942,3455.7798015347,39927.2078800223,"No",82757.1232120886,17.015081835182,299.421647191762,65.2049837401137,7436.81896352689,90,"Below_30",3,547.496326305443,9,"Public_or_other","Industry_or_other",516.334159230215,2,"No"
"Blues",8,1371.5505895516,233466.37684624,"Financial",457.183529850534,"Yes",510.662264938911,"No","Male","By_16:00",0.904979961691424,0.555947755696252,4.60513240424916,0.687343063764274,6.6813125833869,5.77304006321356,7629,51.9676878117025,90.6710240185314,5287.96469742617,19585.2461833966,"Yes",260775.948832538,9.5221333753803,533.05110262854,47.6821162970737,209483.963496444,60,"45_and_up",4,212.024621109539,11,"Car","Student_or_Unemployed",158.70894599794,1,"No"
"Oranges",8,770.348085451316,82925.6312834445,"Other",256.782695150439,"No",NA,"Yes","Female","By_16:00",0.0489913988858461,0.992007200373337,0.142944119870663,7.9959213337861,6.02841878309846,9.76147767854854,6617,13.1891127908602,455.614115069269,4140.63709800877,53252.2787266397,"Maybe",104290.816358789,21.3451192329598,NA,33.3921689540148,66204.1352238736,50,"30-45",2,688.284932365367,7,"Car","Industry_or_other",491.876280248645,0,"No"
"Greens",8,737.557378128301,73889.9770586895,"Healthcare",245.8524593761,"No",300.54601546879,"Yes","Male","By_16:00",0.170712102903053,0.811490254011005,4.32814400875941,6.05652855243534,6.04302659863606,5.90567589970306,9090,70.6516314065084,513.259106709713,4031.97836810732,61186.1345109653,"No",90327.9074141661,22.6552225040875,251.651434227454,77.4756286293268,60699.2842406532,80,"45_and_up",0,818.425269568638,11,"Public_or_other","Industry_or_other",652.874943966036,0,"Yes"
"Purples",5,210.535552152114,32395.0156280808,"Social",70.1785173840379,"No",461.608720668827,"Yes","Male","After_16:00",0.349972938885912,0.654477284289896,2.11896799970418,3.91187797067687,1.43661180045456,5.25532068219036,4268,91.6955139720812,529.183712124338,NA,62897.5913530054,"No",213082.610997511,23.0039933951551,71.5449795908398,1.1708355974406,5005.20281960575,70,"45_and_up",1,NA,13,"Foot_or_bicycle","Hightech",552.849831812536,0,"Yes"
"Browns",6,278.177288310681,30388.4377444235,"Financial",92.725762770227,"No",327.723782868474,"Yes","Female","After_16:00",0.395354221342131,0.248098372016102,1.61004505120218,3.30314004328102,9.05051643028855,0.712017735932022,9131,5.4582932498306,384.582604253491,4046.40303719172,45264.6999136866,"No",107402.877857623,19.6107777574856,235.620753292327,14.2681320663542,8700.79284409063,60,"30-45",1,572.957314824626,5,"Public_or_other","Student_or_Unemployed",388.121185419272,0,"No"
"Reds",5,695.298641476153,97588.3055542026,"Other",231.766213825384,"No",421.063553412176,"Yes","Male","By_16:00",0.55642005847767,0.646684984443709,5.30769633129239,0.749596455134451,NA,3.96875163074583,9337,76.0646963957697,436.696760445804,5084.02905501337,54611.656389573,"Maybe",177294.516012088,20.8972907441564,110.438457424462,98.9925186615437,53957.3440847792,50,"45_and_up",2,707.260290740303,7,"Motorcycle_or_truck","Hightech",544.253701995724,3,"Yes"
"Reds",5,74.1511333006117,11145.5367526945,"Other",24.7170444335372,"No",450.925141258868,"Yes","Female","After_16:00",0.352172025712207,0.158659711480141,2.70935591310263,9.56599911907688,1.31251602433622,0.862311869859695,3418,75.2161835320294,412.714625380737,5334.68066335016,51820.6102159208,"Maybe",203333.48301933,20.315379036108,101.366621010867,61.1240719212219,645.649329962991,50,"45_and_up",1,NA,11,"Foot_or_bicycle","Student_or_Unemployed",484.248381915697,0,"Yes"
"Browns",9,199.321223571272,31908.9987278576,"Healthcare",66.4404078570905,"No",480.264943533941,"Yes","Male","After_16:00",0.585923749022186,0.158217338845134,1.21079250471666,5.66965119214728,7.68019520677626,5.21146689075977,3508,43.4080588165671,484.041661195213,5770.73275772983,57776.1866945837,"No",230654.415987659,NA,36.7607763070965,39.3432903802022,4490.76820407363,80,"30-45",1,720.367245057122,8,"Motorcycle_or_truck","Hightech",473.406511256071,3,"Yes"
"Browns",7,655.111655054074,107251.151176648,"Environment",218.370551684691,"No",491.142923572907,"Yes","Female","After_16:00",0.895234868163243,0.193610895425081,9.86542880069464,8.1001190841198,4.66225713957101,2.57201506523415,6507,51.5266192844138,446.686247456533,5804.80173064213,54973.252546118,"No",241221.371375742,21.1349532163318,60.2220271822512,68.8010382466018,47914.0683947612,90,"Below_30",3,687.847633521561,9,"Public_or_other","Student_or_Unemployed",473.43143690678,0,"Yes"
"Browns",5,736.912753122074,NA,"Education",245.637584374025,"No",493.149625452986,"Yes","Female","By_16:00",0.75630706991069,0.355397451901808,5.35435995785519,1.53696711640805,3.0430973158218,4.39380472991616,9631,63.6948314728215,465.529611255562,5862.55547704099,56507.8397891693,"No",243196.55308442,21.5761352251872,44.2411442181817,84.6584687242284,60593.4604414801,100,"30-45",3,704.855248675817,9,"Public_or_other","Public_Sector",473.127272001025,0,"Yes"
"Yellows",9,-855.714729741699,-166375.186748154,"Education",-285.238243247233,"Yes",583.284993113448,"No","Female","By_16:00",0.255285692634061,0.266063901362941,4.06204373342916,6.3875339506194,6.4854929340072,5.57179479859769,6221,23.6793074291199,673.874168423021,7180.59826798052,70667.8338844515,"Yes",340221.383191355,25.9590864327507,279.611683364524,84.4018350588158,81085.6171675204,100,"30-45",1,813.555588450351,13,"Motorcycle_or_truck","Student_or_Unemployed",297.480675116574,0,"No"
"Yellows",4,-145.463174026355,-28921.0841876346,"Healthcare",-48.4877246754518,"Yes",596.461978391752,"No","Female","After_16:00",0.420839635189623,NA,3.71327904984355,8.71736706234515,1.48099291836843,8.19819992873818,8400,16.0654591862112,204.902236013725,6374.42425594497,34653.2588924044,"Yes",355766.891667003,14.3144065896468,343.464924014028,17.9409373784438,2312.57171952697,80,"Below_30",2,420.606609787324,10,"Motorcycle_or_truck","Hightech",353.096799071593,0,"Yes"
"Oranges",NA,151.935816962013,21262.3889388925,"Military",50.6452723206708,"No",419.829689220849,"Yes","Male","By_16:00",0.779922575922683,0.851986893219873,2.57262227358297,0.795203582383692,4.81871875235811,3.91396614722908,5564,28.6317826714367,333.665192929008,4865.62727806651,43180.2671773373,"Maybe",176256.967951275,18.2665046719127,NA,42.4271498108283,2625.58888075558,30,"30-45",3,545.541360520414,5,"Foot_or_bicycle","Student_or_Unemployed",406.519435924444,0,"No"
